id	title	description	link	image_link	additional_image_link	availability	condition	price	sale_price	brand	gtin	mpn	identifier_exists	google_product_category	product_type	item_group_id	shipping	min_handling_time	max_handling_time	min_transit_time	max_transit_time
11865	"MILÃO Consola"	"MILÃO Consola — CONSOLAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/milao-consola-11865	https://dfpinteriores.com/assets/images/consolas/milao-consola-11865/foto1_2026_07_00116000000016.jpg	https://dfpinteriores.com/assets/images/consolas/milao-consola-11865/foto1_00116000000004.jpg,https://dfpinteriores.com/assets/images/consolas/milao-consola-11865/foto2_2026_04_00116000000004.jpg	in_stock	new	"495.00 EUR"	"299.00 EUR"	"DFP Interiores"		00116000000016	no	6362	"DECORAÇÃO > MOBILIÁRIO > CONSOLAS"	11865	"PT:::0.00 EUR"	1	2	1	2
9166	"METROPOL Roupeiro"	"METROPOL Roupeiro — ROUPEIROS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/metropol-roupeiro-9166	https://dfpinteriores.com/assets/images/roupeiros/metropol-roupeiro-9166/foto1_2026_06_00148001010019.jpg	https://dfpinteriores.com/assets/images/roupeiros/metropol-roupeiro-9166/foto2_2026_06_00148001010019.jpg,https://dfpinteriores.com/assets/images/roupeiros/metropol-roupeiro-9166/foto3_2026_06_00148001010019.jpg	in_stock	new	"469.00 EUR"		"DFP Interiores"		00148001010019	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	9166	"PT:::0.00 EUR"	1	2	1	2
11783	"ARCO Conjunto 2 Mesas de Cabeceira"	"ARCO Conjunto 2 Mesas de Cabeceira — MESAS DE CABECEIRA. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/arco-conjunto-2-mesas-de-cabeceira-11783	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/arco-conjunto-2-mesas-de-cabeceira-11783/foto1_2026_07_00053000000138.jpg	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/arco-conjunto-2-mesas-de-cabeceira-11783/foto1_00053001010144.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/arco-conjunto-2-mesas-de-cabeceira-11783/foto2_00053001010144.jpg	in_stock	new	"425.00 EUR"	"329.00 EUR"	"DFP Interiores"		00053000000138	no	6349	"MOBILIÁRIO > QUARTOS > MESAS DE CABECEIRA"	11783	"PT:::0.00 EUR"	1	2	1	2
742	"HEKTOR Cómoda"	"HEKTOR Cómoda — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/hektor-comoda-742	https://dfpinteriores.com/assets/images/comodas/hektor-comoda-742/foto1_00072001010649.jpg	https://dfpinteriores.com/assets/images/comodas/hektor-comoda-742/foto2_2024_11_00072001010649.jpg,https://dfpinteriores.com/assets/images/comodas/hektor-comoda-742/foto3_2024_11_00072001010649.jpg	in_stock	new	"399.00 EUR"		"DFP Interiores"		00072001010649	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	742	"PT:::0.00 EUR"	1	2	1	2
2064	"ZEGNA Roupeiro"	"ZEGNA Roupeiro — ROUPEIROS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/zegna-roupeiro-2064	https://dfpinteriores.com/assets/images/roupeiros/zegna-roupeiro-2064/foto1_2026_06_00148001010024.jpg	https://dfpinteriores.com/assets/images/roupeiros/zegna-roupeiro-2064/foto2_2026_06_00148001010024.jpg,https://dfpinteriores.com/assets/images/roupeiros/zegna-roupeiro-2064/foto3_2026_06_00148001010024.jpg	in_stock	new	"399.00 EUR"		"DFP Interiores"		00148001010024	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	2064	"PT:::0.00 EUR"	1	2	1	2
12036	"LINK 120 Aparador"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/link-120-aparador-12036	https://dfpinteriores.com/assets/images/mobiliario-2/link-120-aparador-12036/foto1_2026_08_00053001010083.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/link-120-aparador-12036/foto2_2026_08_00053001010083.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/link-120-aparador-12036/foto3_2026_08_00053001010083.jpg	in_stock	new	"379.00 EUR"	"279.00 EUR"	"DFP Interiores"		00053001010083	no	6362	MOBILIÁRIO	12036	"PT:::0.00 EUR"	1	2	1	2
11588	"LARA Roupeiro 2 Portas"	"LARA Roupeiro 2 Portas — ROUPEIROS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/lara-roupeiro-2-portas-11588	https://dfpinteriores.com/assets/images/roupeiros/lara-roupeiro-2-portas-11588/foto1_2026_07_00085000010133.jpg	https://dfpinteriores.com/assets/images/roupeiros/lara-roupeiro-2-portas-11588/foto1_00085001011158.jpg,https://dfpinteriores.com/assets/images/roupeiros/lara-roupeiro-2-portas-11588/foto1_00085001011159.jpg	in_stock	new	"348.00 EUR"		"DFP Interiores"		00085000010133	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	11588	"PT:::0.00 EUR"	1	2	1	2
1108	"Comoda 3 Cajones Sira - 21530108"	"COMODA 3 CAJONES SIRA - 21530108 — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/comoda-3-cajones-sira-21530108-1108	https://dfpinteriores.com/assets/images/comodas/comoda-3-cajones-sira-21530108-1108/foto1_2024_10_00119001010060.jpg	https://dfpinteriores.com/assets/images/comodas/comoda-3-cajones-sira-21530108-1108/foto2_2024_10_00119001010060.jpg,https://dfpinteriores.com/assets/images/comodas/comoda-3-cajones-sira-21530108-1108/foto3_2024_10_00119001010060.jpg	in_stock	new	"319.00 EUR"		"DFP Interiores"		00119001010060	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	1108	"PT:::0.00 EUR"	1	2	1	2
11578	"DONALD Roupeiro 2 Portas"	"DONALD Roupeiro 2 Portas — ROUPEIROS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/donald-roupeiro-2-portas-11578	https://dfpinteriores.com/assets/images/roupeiros/donald-roupeiro-2-portas-11578/foto1_2026_07_00085000010132.jpg	https://dfpinteriores.com/assets/images/roupeiros/donald-roupeiro-2-portas-11578/foto1_00085001011001.jpg,https://dfpinteriores.com/assets/images/roupeiros/donald-roupeiro-2-portas-11578/foto1_00085001010972.jpg	in_stock	new	"318.00 EUR"		"DFP Interiores"		00085000010132	no	6350	"MOBILIÁRIO > QUARTOS > ROUPEIROS"	11578	"PT:::0.00 EUR"	1	2	1	2
947	"Comoda Areti 5 Gavetas/ 1P"	"COMODA ARETI 5 GAVETAS/ 1P — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/comoda-areti-5-gavetas-1p-947	https://dfpinteriores.com/assets/images/comodas/comoda-areti-5-gavetas-1p-947/foto1_00119001010001.jpg	https://dfpinteriores.com/assets/images/comodas/comoda-areti-5-gavetas-1p-947/foto2_00119001010001.jpg,https://dfpinteriores.com/assets/images/comodas/comoda-areti-5-gavetas-1p-947/foto3_00119001010001.jpg	in_stock	new	"239.00 EUR"		"DFP Interiores"		00119001010001	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	947	"PT:::0.00 EUR"	1	2	1	2
242	"ARDEN Mesa de Centro"	"ARDEN Mesa de Centro — MESAS DE CENTRO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/arden-mesa-de-centro-242	https://dfpinteriores.com/assets/images/mesas-de-centro/arden-mesa-de-centro-242/foto2_00053001010074.jpg	https://dfpinteriores.com/assets/images/mesas-de-centro/arden-mesa-de-centro-242/foto3_00053001010074.jpg,https://dfpinteriores.com/assets/images/mesas-de-centro/arden-mesa-de-centro-242/foto4_00053001010074.jpg	in_stock	new	"229.00 EUR"		"DFP Interiores"		00053001010074	no	6362	"MOBILIÁRIO > SALAS DE ESTAR > MESAS DE CENTRO"	242	"PT:::0.00 EUR"	1	2	1	2
1107	"SIRA Mesa de Centro"	"SIRA Mesa de Centro — MESAS DE CENTRO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/sira-mesa-de-centro-1107	https://dfpinteriores.com/assets/images/mesas-de-centro/sira-mesa-de-centro-1107/foto1_2024_10_00119001010059.jpg	https://dfpinteriores.com/assets/images/mesas-de-centro/sira-mesa-de-centro-1107/foto2_2024_10_00119001010059.jpg,https://dfpinteriores.com/assets/images/mesas-de-centro/sira-mesa-de-centro-1107/foto3_2024_10_00119001010059.jpg	in_stock	new	"229.00 EUR"		"DFP Interiores"		00119001010059	no	6362	"MOBILIÁRIO > SALAS DE ESTAR > MESAS DE CENTRO"	1107	"PT:::0.00 EUR"	1	2	1	2
1403	"PIEDRA Camiseiro"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/piedra-camiseiro-1403	https://dfpinteriores.com/assets/images/camiseiros/piedra-camiseiro-1403/foto1_2026_08_00055000000064.jpg	https://dfpinteriores.com/assets/images/camiseiros/piedra-camiseiro-1403/foto2_2026_08_00055000000064.jpg,https://dfpinteriores.com/assets/images/camiseiros/piedra-camiseiro-1403/foto3_2026_08_00055000000064.jpg	in_stock	new	"229.00 EUR"		"DFP Interiores"		00055000000064	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	1403	"PT:::0.00 EUR"	1	2	1	2
6118	"ARETI Aparador"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/areti-aparador-6118	https://dfpinteriores.com/assets/images/mobiliario-2/areti-aparador-6118/foto2_00119001010000.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/areti-aparador-6118/foto1_2026_08_00119001010000.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/areti-aparador-6118/foto3_00119001010000.jpg	in_stock	new	"229.00 EUR"		"DFP Interiores"		00119001010000	no	6362	MOBILIÁRIO	6118	"PT:::0.00 EUR"	1	2	1	2
7255	"KMAX 06 Camiseiro"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/kmax-06-camiseiro-7255	https://dfpinteriores.com/assets/images/camiseiros/kmax-06-camiseiro-7255/foto1_2026_05_00033001010742.jpg	https://dfpinteriores.com/assets/images/camiseiros/kmax-06-camiseiro-7255/foto2_2026_05_00033001010742.jpg,https://dfpinteriores.com/assets/images/camiseiros/kmax-06-camiseiro-7255/foto3_2026_05_00033001010742.jpg	in_stock	new	"229.00 EUR"		"DFP Interiores"		00033001010742	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	7255	"PT:::0.00 EUR"	1	2	1	2
235	"PRIMO Mesa de Centro"	"PRIMO Mesa de Centro — MESAS DE CENTRO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/primo-mesa-de-centro-235	https://dfpinteriores.com/assets/images/mesas-de-centro/primo-mesa-de-centro-235/foto1_00054001010232.jpg	https://dfpinteriores.com/assets/images/mesas-de-centro/primo-mesa-de-centro-235/foto2_00054001010232.png,https://dfpinteriores.com/assets/images/mesas-de-centro/primo-mesa-de-centro-235/foto3_00054001010232.jpg	in_stock	new	"219.00 EUR"		"DFP Interiores"		00054001010232	no	6362	"MOBILIÁRIO > SALAS DE ESTAR > MESAS DE CENTRO"	235	"PT:::0.00 EUR"	1	2	1	2
949	"SKAGEN Consola"	"SKAGEN Consola — MÓVEIS DE ENTRADA. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/skagen-consola-949	https://dfpinteriores.com/assets/images/moveis-de-entrada/skagen-consola-949/foto1_00119001010005.jpg	https://dfpinteriores.com/assets/images/moveis-de-entrada/skagen-consola-949/foto2_00119001010005.jpg,https://dfpinteriores.com/assets/images/moveis-de-entrada/skagen-consola-949/foto3_00119001010005.jpg	in_stock	new	"209.00 EUR"		"DFP Interiores"		00119001010005	no	6362	"MOBILIÁRIO > MÓVEIS AUXILIARES > MÓVEIS DE ENTRADA"	949	"PT:::0.00 EUR"	1	2	1	2
1007	"Banqueta Cama Cinza Claro 22050023"	"BANQUETA CAMA CINZA CLARO 22050023 — DECORAÇÃO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/banqueta-cama-cinza-claro-22050023-1007	https://dfpinteriores.com/assets/images/decoracao-1/banqueta-cama-cinza-claro-22050023-1007/foto1_00119001010027.jpg	https://dfpinteriores.com/assets/images/decoracao-1/banqueta-cama-cinza-claro-22050023-1007/foto2_00119001010027.jpg,https://dfpinteriores.com/assets/images/decoracao-1/banqueta-cama-cinza-claro-22050023-1007/foto3_00119001010027.jpg	in_stock	new	"199.00 EUR"		"DFP Interiores"		00119001010027	no	505764	DECORAÇÃO	1007	"PT:::0.00 EUR"	1	2	1	2
9137	"MAJA 04 Cómoda"	"MAJA 04 Cómoda — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/maja-04-comoda-9137	https://dfpinteriores.com/assets/images/comodas/maja-04-comoda-9137/foto1_2026_06_00148001010035.jpg	https://dfpinteriores.com/assets/images/comodas/maja-04-comoda-9137/foto2_2026_06_00148001010035.jpg,https://dfpinteriores.com/assets/images/comodas/maja-04-comoda-9137/foto3_2026_06_00148001010035.jpg	in_stock	new	"199.00 EUR"		"DFP Interiores"		00148001010035	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	9137	"PT:::0.00 EUR"	1	2	1	2
6102	"SHEA Estante de Parede"	"SHEA Estante de Parede — ESTANTES. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/shea-estante-de-parede-6102	https://dfpinteriores.com/assets/images/estantes/shea-estante-de-parede-6102/foto1_2026_04_00119000000015.jpg	https://dfpinteriores.com/assets/images/estantes/shea-estante-de-parede-6102/foto2_2026_04_00119000000015.jpg,https://dfpinteriores.com/assets/images/estantes/shea-estante-de-parede-6102/foto3_2026_04_00119000000015.jpg	in_stock	new	"179.00 EUR"		"DFP Interiores"		00119000000015	no	436	"MOBILIÁRIO > SALAS DE ESTAR > ESTANTES"	6102	"PT:::0.00 EUR"	1	2	1	2
6187	"VEGA Consola"	"VEGA Consola — CONSOLAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/vega-consola-6187	https://dfpinteriores.com/assets/images/consolas/vega-consola-6187/foto1_2024_10_00119001010112.jpg	https://dfpinteriores.com/assets/images/consolas/vega-consola-6187/foto2_2024_10_00119001010112.jpg,https://dfpinteriores.com/assets/images/consolas/vega-consola-6187/foto3_2024_10_00119001010112.jpg	in_stock	new	"179.00 EUR"		"DFP Interiores"		00119001010112	no	6362	"DECORAÇÃO > MOBILIÁRIO > CONSOLAS"	6187	"PT:::0.00 EUR"	1	2	1	2
1240	"ALDER Consola"	"ALDER Consola — CONSOLAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/alder-consola-1240	https://dfpinteriores.com/assets/images/consolas/alder-consola-1240/foto1_2024_10_00119001010134.jpg	https://dfpinteriores.com/assets/images/consolas/alder-consola-1240/foto2_2024_10_00119001010134.jpg,https://dfpinteriores.com/assets/images/consolas/alder-consola-1240/foto3_2024_10_00119001010134.jpg	in_stock	new	"169.00 EUR"		"DFP Interiores"		00119001010134	no	6362	"DECORAÇÃO > MOBILIÁRIO > CONSOLAS"	1240	"PT:::0.00 EUR"	1	2	1	2
6769	"SCALAR JR Estante"	"SCALAR JR Estante — ESTANTES. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/scalar-jr-estante-6769	https://dfpinteriores.com/assets/images/estantes/scalar-jr-estante-6769/foto1_00072001010460.jpg	https://dfpinteriores.com/assets/images/estantes/scalar-jr-estante-6769/foto2_2026_02_00072001010460.jpg,https://dfpinteriores.com/assets/images/estantes/scalar-jr-estante-6769/foto3_2026_02_00072001010460.jpg	in_stock	new	"169.00 EUR"		"DFP Interiores"		00072001010460	no	436	"MOBILIÁRIO > SALAS DE ESTAR > ESTANTES"	6769	"PT:::0.00 EUR"	1	2	1	2
2711	"MS01 Camiseiro"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/ms01-camiseiro-2711	https://dfpinteriores.com/assets/images/camiseiros/ms01-camiseiro-2711/foto1_2026_08_00125001010010.jpg	https://dfpinteriores.com/assets/images/camiseiros/ms01-camiseiro-2711/foto2_2026_08_00125001010010.jpg,https://dfpinteriores.com/assets/images/camiseiros/ms01-camiseiro-2711/foto3_2026_08_00125001010010.jpg	in_stock	new	"159.00 EUR"		"DFP Interiores"		00125001010010	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	2711	"PT:::0.00 EUR"	1	2	1	2
4613	"VH027 Sapateira"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/vh027-sapateira-4613	https://dfpinteriores.com/assets/images/sapateiras/vh027-sapateira-4613/foto1_2026_08_00119000000086.jpg	https://dfpinteriores.com/assets/images/sapateiras/vh027-sapateira-4613/foto2_2026_08_00119000000086.jpg,https://dfpinteriores.com/assets/images/sapateiras/vh027-sapateira-4613/foto3_2026_08_00119000000086.jpg	in_stock	new	"159.00 EUR"		"DFP Interiores"		00119000000086	no	436	"MOBILIÁRIO > MÓVEIS AUXILIARES > SAPATEIRAS"	4613	"PT:::0.00 EUR"	1	2	1	2
4755	"ARLÉS Cómoda"	"ARLÉS Cómoda — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/arles-comoda-4755	https://dfpinteriores.com/assets/images/comodas/arles-comoda-4755/foto1_2026_02_00133001010013.jpg	https://dfpinteriores.com/assets/images/comodas/arles-comoda-4755/foto2_2026_02_00133001010013.jpg,https://dfpinteriores.com/assets/images/comodas/arles-comoda-4755/foto3_2026_02_00133001010013.jpg	in_stock	new	"159.00 EUR"		"DFP Interiores"		00133001010013	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	4755	"PT:::0.00 EUR"	1	2	1	2
12155	"SOTO Camiseiro"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/soto-camiseiro-12155	https://dfpinteriores.com/assets/images/camiseiros/soto-camiseiro-12155/foto1_2026_08_00085001010752.jpg	https://dfpinteriores.com/assets/images/camiseiros/soto-camiseiro-12155/foto3_2026_08_00085001010752.jpg,https://dfpinteriores.com/assets/images/camiseiros/soto-camiseiro-12155/foto2_2026_04_00085001010752.jpg	in_stock	new	"159.00 EUR"		"DFP Interiores"		00085001010752	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	12155	"PT:::0.00 EUR"	1	2	1	2
829	"INDUSTRIAL Consola"	"INDUSTRIAL Consola — MÓVEIS DE ENTRADA. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/industrial-consola-829	https://dfpinteriores.com/assets/images/moveis-de-entrada/industrial-consola-829/foto1_2024_10_00119000000003.jpg	https://dfpinteriores.com/assets/images/moveis-de-entrada/industrial-consola-829/foto2_2024_10_00119000000003.jpg,https://dfpinteriores.com/assets/images/moveis-de-entrada/industrial-consola-829/foto3_2024_10_00119000000003.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00119000000003	no	6362	"MOBILIÁRIO > MÓVEIS AUXILIARES > MÓVEIS DE ENTRADA"	829	"PT:::0.00 EUR"	1	2	1	2
950	"WILLOW Consola"	"WILLOW Consola — CONSOLAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/willow-consola-950	https://dfpinteriores.com/assets/images/consolas/willow-consola-950/foto1_00119001010006.jpg	https://dfpinteriores.com/assets/images/consolas/willow-consola-950/foto2_00119001010006.jpg,https://dfpinteriores.com/assets/images/consolas/willow-consola-950/foto3_00119001010006.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00119001010006	no	6362	"DECORAÇÃO > MOBILIÁRIO > CONSOLAS"	950	"PT:::0.00 EUR"	1	2	1	2
951	"IRIS Consola"	"IRIS Consola — CONSOLAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/iris-consola-951	https://dfpinteriores.com/assets/images/consolas/iris-consola-951/foto1_00119001010007.jpg	https://dfpinteriores.com/assets/images/consolas/iris-consola-951/foto2_00119001010007.jpg,https://dfpinteriores.com/assets/images/consolas/iris-consola-951/foto3_00119001010007.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00119001010007	no	6362	"DECORAÇÃO > MOBILIÁRIO > CONSOLAS"	951	"PT:::0.00 EUR"	1	2	1	2
6148	"ODIN Mesa de Entrada"	"ODIN Mesa de Entrada — MÓVEIS DE ENTRADA. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/odin-mesa-de-entrada-6148	https://dfpinteriores.com/assets/images/moveis-de-entrada/odin-mesa-de-entrada-6148/foto1_2024_10_00119001010056.jpg	https://dfpinteriores.com/assets/images/moveis-de-entrada/odin-mesa-de-entrada-6148/foto2_2024_10_00119001010056.jpg,https://dfpinteriores.com/assets/images/moveis-de-entrada/odin-mesa-de-entrada-6148/foto3_2024_10_00119001010056.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00119001010056	no	6362	"MOBILIÁRIO > MÓVEIS AUXILIARES > MÓVEIS DE ENTRADA"	6148	"PT:::0.00 EUR"	1	2	1	2
6186	"10330133 Mesa de Centro"	"10330133 Mesa de Centro — MESAS DE CENTRO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/10330133-mesa-de-centro-6186	https://dfpinteriores.com/assets/images/mesas-de-centro/10330133-mesa-de-centro-6186/foto1_2024_10_00119001010110.jpg	https://dfpinteriores.com/assets/images/mesas-de-centro/10330133-mesa-de-centro-6186/foto2_2024_10_00119001010110.jpg,https://dfpinteriores.com/assets/images/mesas-de-centro/10330133-mesa-de-centro-6186/foto3_2024_10_00119001010110.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00119001010110	no	6362	"MOBILIÁRIO > SALAS DE ESTAR > MESAS DE CENTRO"	6186	"PT:::0.00 EUR"	1	2	1	2
955	"MARTINE Consola"	"MARTINE Consola — MÓVEIS DE ENTRADA. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/martine-consola-955	https://dfpinteriores.com/assets/images/moveis-de-entrada/martine-consola-955/foto1_00119001010011.jpg	https://dfpinteriores.com/assets/images/moveis-de-entrada/martine-consola-955/foto2_00119001010011.jpg,https://dfpinteriores.com/assets/images/moveis-de-entrada/martine-consola-955/foto3_00119001010011.jpg	in_stock	new	"139.00 EUR"		"DFP Interiores"		00119001010011	no	6362	"MOBILIÁRIO > MÓVEIS AUXILIARES > MÓVEIS DE ENTRADA"	955	"PT:::0.00 EUR"	1	2	1	2
12161	"CHELLEN Mesa de Centro"	"CHELLEN Mesa de Centro — MESAS DE CENTRO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/chellen-mesa-de-centro-12161	https://dfpinteriores.com/assets/images/mesas-de-centro/chellen-mesa-de-centro-12161/foto1_2026_08_00085000010157.jpg	https://dfpinteriores.com/assets/images/mesas-de-centro/chellen-mesa-de-centro-12161/foto1_2026_08_00085001010565.jpg,https://dfpinteriores.com/assets/images/mesas-de-centro/chellen-mesa-de-centro-12161/foto1_2026_08_00085001010564.jpg	in_stock	new	"139.00 EUR"	"108.00 EUR"	"DFP Interiores"		00085000010157	no	6362	"MOBILIÁRIO > SALAS DE ESTAR > MESAS DE CENTRO"	12161	"PT:::0.00 EUR"	1	2	1	2
4756	"Arlés - Cómoda 3G 80X81 Albo Rayado"	"ARLÉS - CÓMODA 3G 80X81 ALBO RAYADO — COMODAS. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/arles-comoda-3g-80x81-albo-rayado-4756	https://dfpinteriores.com/assets/images/comodas/arles-comoda-3g-80x81-albo-rayado-4756/foto1_2026_02_00133001010014.jpg	https://dfpinteriores.com/assets/images/comodas/arles-comoda-3g-80x81-albo-rayado-4756/foto2_2026_02_00133001010014.jpg,https://dfpinteriores.com/assets/images/comodas/arles-comoda-3g-80x81-albo-rayado-4756/foto3_2026_02_00133001010014.jpg	in_stock	new	"129.00 EUR"		"DFP Interiores"		00133001010014	no	436	"MOBILIÁRIO > QUARTOS > COMODAS"	4756	"PT:::0.00 EUR"	1	2	1	2
6216	"Conjunto de 2 Meses de Apoio - 20880115"	"CONJUNTO DE 2 MESES DE APOIO - 20880115 — MOBILIÁRIO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/conjunto-de-2-meses-de-apoio-20880115-6216	https://dfpinteriores.com/assets/images/mobiliario-2/conjunto-de-2-meses-de-apoio-20880115-6216/foto1_2024_10_00119001010155.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/conjunto-de-2-meses-de-apoio-20880115-6216/foto2_2024_10_00119001010155.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/conjunto-de-2-meses-de-apoio-20880115-6216/foto3_2024_10_00119001010155.jpg	in_stock	new	"125.00 EUR"		"DFP Interiores"		00119001010155	no	436	MOBILIÁRIO	6216	"PT:::0.00 EUR"	1	2	1	2
5222	"RATTAN Sapateira"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/rattan-sapateira-5222	https://dfpinteriores.com/assets/images/sapateiras/rattan-sapateira-5222/foto1_2026_08_00119000000106.jpg	https://dfpinteriores.com/assets/images/sapateiras/rattan-sapateira-5222/foto2_2026_08_00119000000106.jpg,https://dfpinteriores.com/assets/images/sapateiras/rattan-sapateira-5222/foto3_2026_08_00119000000106.jpg	in_stock	new	"119.00 EUR"		"DFP Interiores"		00119000000106	no	436	"MOBILIÁRIO > MÓVEIS AUXILIARES > SAPATEIRAS"	5222	"PT:::0.00 EUR"	1	2	1	2
6204	"AGY Toucador"	"AGY Toucador — MOBILIÁRIO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/agy-toucador-6204	https://dfpinteriores.com/assets/images/mobiliario-2/agy-toucador-6204/foto1_2024_10_00119001010141.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/agy-toucador-6204/foto2_2024_10_00119001010141.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/agy-toucador-6204/foto3_2024_10_00119001010141.jpg	in_stock	new	"119.00 EUR"		"DFP Interiores"		00119001010141	no	436	MOBILIÁRIO	6204	"PT:::0.00 EUR"	1	2	1	2
1229	"Set 2 Mesas Consola - 20880096"	"SET 2 MESAS CONSOLA - 20880096 — DECORAÇÃO. Disponível na DFP Interiores, com entrega em todo o Portugal."	https://dfpinteriores.com/set-2-mesas-consola-20880096-1229	https://dfpinteriores.com/assets/images/decoracao-1/set-2-mesas-consola-20880096-1229/foto1_2024_10_00119001010104.jpg	https://dfpinteriores.com/assets/images/decoracao-1/set-2-mesas-consola-20880096-1229/foto2_2024_10_00119001010104.jpg,https://dfpinteriores.com/assets/images/decoracao-1/set-2-mesas-consola-20880096-1229/foto3_2024_10_00119001010104.jpg	in_stock	new	"105.00 EUR"		"DFP Interiores"		00119001010104	no	6362	DECORAÇÃO	1229	"PT:::0.00 EUR"	1	2	1	2
132	"FRIDA Camiseiro"	"Mobiliário entregue em kit (Requer montagem)"	https://dfpinteriores.com/frida-camiseiro-132	https://dfpinteriores.com/assets/images/camiseiros/frida-camiseiro-132/foto1_2026_08_00072001010003.jpg	https://dfpinteriores.com/assets/images/camiseiros/frida-camiseiro-132/foto2_2026_08_00072001010003.jpg,https://dfpinteriores.com/assets/images/camiseiros/frida-camiseiro-132/foto3_2026_08_00072001010003.jpg	in_stock	new	"99.00 EUR"		"DFP Interiores"		00072001010003	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	132	"PT:::0.00 EUR"	1	2	1	2
